igraonica, im. ž.  zatvoren prostor u kojemu se organizira zabava i igra za djecu [~ u vrtiću; sportska ~]
igrati," gl. nesvrš. prijel./neprijel.  1. 〈prijel.〉 a. sudjelovati u igri [~ šah] b. tumačiti ulogu u kazališnome komadu, na filmu ili televiziji [~ glavnu ulogu]; sin. glumiti 2. 〈neprijel.〉 prikazivati se na televiziji, u kinu ili kazalištu [Koji film igra danas u 6?] • ìgrati se 〈povr.〉 1. zabavljati se čime, provoditi vrijeme u igri [Djeca se igraju igračkama.] 2. pren. lakomisleno se izvrgavati opasnosti [~ se svojom budućnošću; ~ se životom]; sin. kockati se v. pod  kockati ◇ ~ se lovice sudjelovati u dječjoj igri u kojoj na smjenu jedan sudionik lovi druge; ~ se skrivača sudjelovati u dječjoj igri u kojoj na smjenu jedan sudionik traži ostale koji su se skrili dok je on žmirio"
igrokaz," im. m.  kaz., knjiž. 1. 〈jd.〉 jednostavna dramska književna vrsta koja obuhvaća djela namijenjena scenskoj izvedbi 2. književno djelo koje pripada istoimenoj vrsti [dječji ~; lutkarski ~] ◇ radijski ~ knjiž. 1. vrsta igrokaza koja obuhvaća djela namijenjena radijskoj izvedbi 2. književno djelo koje pripada istoimenoj vrsti; sin. (radioigra, radioigrokaz)"
iguana, im. ž.  zool. veliki gušter koji živi u američkim tropskim područjima i na Madagaskaru [zelena ~]; sin. (legvan)
ih," os. zam.  v. pod  oni, one, ona"
ih," usk. izriče prijezir [Ih, i on je tu!]; sin. pi, pih"
ihtiosaur, im. m.  zool. 1. 〈mn.〉 skupina izumrlih gmazova nalik na ribu 2. pripadnik istoimene skupine
ijedan, neodr. zam.  označuje uključivanje barem jednoga predmeta ili osobe; sin. ikoji; ant. nijedan
ijekavica, im. ž.  razg. v. ijekavski
ijekavski," prid.  jez. 1. koji se odnosi na govore u kojima se jat izgovara kao ije ili je [~ refleks; ~ govor] 2. 〈u im. funkciji〉 〈jd. m.〉 govor hrvatskoga jezika u kojemu se jat u dugim slogovima izgovara ije, a u kratkim je; sin. ijekavica razg."
ikada,"()pril. u barem kojemu neodređenom trenutku, kad bilo"
ikakav," neodr. zam.  označuje uključivanje barem jednoga predmeta ili osobe bez obzira na osobine, bilo kakav; ant. nikakav"
ikako," pril. na bilo koji način, bilo kako"
ikavica, im. ž.  razg. v. ikavski
ikavski, prid.  jez. 1. koji se odnosi na govore u kojima se jat izgovara kao i [~ refleks; ~ govor] 2. 〈u im. funkciji〉 〈jd. m.〉 govor hrvatskoga jezika u kojemu se jat izgovara i; sin. ikavica razg.
ikebana," im. ž.  1. način izradbe ukrasnih predmeta od cvijeća, bilja i drugih prirodnina uobičajen u Japanu od davnine 2. ukras napravljen na istoimeni način"
ikoji, neodr. zam.  označuje uključivanje barem jednoga predmeta ili osobe; bilo koji; sin. ijedan; ant. nikoji
ikona," im. ž.  1. sakralna slika u istočnome kršćanstvu 2. inform. sličica na računalnome zaslonu koja prikazuje određeni dio računala, određenu datoteku ili program"
ikra, im. ž.  zool. riblja jajašca
iks, im. m.  naziv za slovo x latinske abecede
ikud," pril. bilo kojim smjerom, bilo kojim putom, kud bilo; sin. ikuda, kudgod"
ikuda," pril., usp. ikud"
ilegalan," prid.  v. nezakonit, protuzakonit"
ilegalno," pril. v. nezakonito, protuzakonito"
ili," vez. 1. povezuje riječi označujući mogućnost izbora [Je li pravilno reći izvještaj ~ izvješće?; Kupi jabuke ~ šljive.]; sin. odnosno 2. povezuje surečenice u nezavisnosloženoj rastavnoj rečenici [Pitaj Anu ~ pitaj Petra.]; sin. odnosno ◇ ili... ili udvojeni veznik, naglašuje rastavni odnos, nužnost izbora [Ili ja ~ on.; Ili idi u kino ~ ostani kod kuće.]"
ilirac, im. m.  pripadnik ilirskoga pokreta
ilirčev, prid.  koji pripada ilircu
ilirski," prid.  1. koji se odnosi na Iliriju ili Ilire 2. koji se odnosi na ilirce i njihov književni pokret 3. 〈u im. funkciji〉 〈jd. m.〉 jez. izumrli jezik kojim su govorili Iliri 4. 〈u im. funkciji〉 〈jd. m.〉 jez., zast. naziv za hrvatski jezik u različitim povijesnim razdobljima"
ilovača, im. ž.  1. glina od žute do tamnocrvene boje s mnogim primjesama 2. geol. tlo od istoimene gline
ilovast," prid.  koji sadržava ilovaču, u kojemu ima ilovače [ilovasto tlo]"
ilustracija," im. ž.  1. lik. fotografija, slika ili crtež najčešće u knjizi, novinama ili časopisu koji prikazuje i objašnjava dio sadržaja teksta ili ga samo ukrašava 2. slikovito tumačenje, tumačenje s pomoću slika, crteža, komentara, primjera ili drukčije izrečenoga teksta"
ilustrator, im. m.  osoba koja izrađuje ilustracije
ilustratorica, im. ž.  žena koja izrađuje ilustracije
ilustratoričin, prid.  koji pripada ilustratorici
ilustrirati," gl. dvov. prijel.  1. ukrasiti/ukrašavati ilustracijama knjigu, časopis ili tekst [~ knjigu] 2. potvrditi/potvrđivati što primjerima, učiniti/činiti što jasnijim i razumljivijim [~ tvrdnju]"
iluzija," im. ž.  1. obmana osjetila, netočno zapažanje 2. neosnovana nada"
im," os. zam.  v. pod  oni, one, ona"
imaginacija," im. ž.  sposobnost stvaranja predodžaba [bujna ~]; sin. (fantazija), mašta"
imam, im. m.  1. rel. muslimanski vjerski službenik koji predvodi skupne molitve 2. 〈jd.〉 naslov važnih ljudi u muslimanskome svijetu 3. osoba s istoimenim naslovom
imanje, im. s.  zemljišni posjed [veliko ~; seljačko ~]; sin. gospodarstvo
imanje," im. s.  1. bivanje vlasnikom kakve imovine ili vrijednosti; sin. posjedovanje 2. držanje u vlasti, pod svojim nadzorom ili utjecajem; sin. (posjedovanje)"
imati," gl. nesvrš. prijel./neprijel.  1. 〈prijel.〉 a. biti vlasnikom kakve imovine ili vrijednosti [~ kuću; ~ psa]; sin. posjedovati b. držati pod svojim nadzorom ili utjecajem [~ svu vlast u državi]; sin. (posjedovati) c. biti nositeljem kakve tjelesne ili psihičke osobine [~ plave oči; ~ ugled; ~ loš karakter] d. biti određene dobi [~ deset godina] e. biti s kim u kakvu odnosu [~ sestru; ~ obitelj] f. nositi što na sebi ili uza se [~ kapu na glavi; ~ torbu u ruci] g. biti u određenome raspoloženju ili stanju [~ briga; ~ visoku temperaturu] h. biti određene mjere, biti izražen mjerom [Zid ima tri metra.; Do vrha ima tri sata hoda.] i. sastojati se od čega [Kuća ima dva kata.; Kutija ima poklopac.] j. biti pred čim što se treba uraditi ili dogoditi, biti obvezan što učiniti [Danas imamo razredni sastanak.; Ovaj tjedan svi razredi imaju test.] k. bolovati ili patiti od čega [~ upalu pluća; ~ glavobolju] 2. 〈3. l. neprijel.〉 označuje prisutnost ili postojanje [Na ovome svijetu ima svakakvih ljudi.; U boci ima vode.]; ant. nemati"
imbecil," im. m.  1. med. osoba koja ima stupanj mentalne zaostalosti između debila i idiota 2. pogr. osoba smanjene inteligencije ili mogućnosti prosudbe; sin. debil, idiot, kreten"
ime," im. s.  1. riječ kojom se imenuje, naziva ili označuje pojedinačno biće, stvar, pojava ili mjesto [dati ~ djetetu; krsno ~; ~ grada] 2. pren. prihvaćeno pozitivno mišljenje o kome [steći ~ u društvu; uživati ~; izgubiti ~]; sin. ugled"
imela, im. ž.  bot. zimzelena nametnička biljka koja živi u krošnji bjelogoričnoga drveća [bijela ~]
imendan, im. m.  dan u godini kad se slavi krsno ime čovjeka dobiveno prema kojemu svetcu [imati ~ na Sv. Antu; čestitati ~]
imenica," im. ž.  gram. promjenjiva riječ kojom se označuju bića, stvari ili pojave, mijenja se po padežima i brojevima, a ima svoj rod [opća ~]"
imenički, prid.  koji se odnosi na imenice [imenička sklonidba]
imenik," im. m.  1. popis imena po kakvu, obično abecednome redu, uz koja se nalaze i drugi podatci, npr. adresa i sl. [telefonski ~] 2. školska knjiga s popisom učenika i rubrikama za ocjene 3. inform. popis datoteka koje se nalaze u memoriji računala; sin. (direktorij, mapa)"
imenovanje," im. s.  1. davanje imena komu ili čemu 2. kazivanje čijega imena, navođenje koga po imenu 3. postavljanje koga na kakvu dužnost, čast ili položaj"
imenovati," gl. dvov. prijel.  1. dati/davati ime komu ili čemu [~ brod; ~ školu]; sin. krstiti 2. kazati/kazivati čije ime, navesti/navoditi koga po imenu [~ krivca] 3. postaviti/postavljati koga na kakvu dužnost, čast ili položaj [~ ravnatelja škole; ~ koga ministrom]; sin. (dati ime) v. pod  dati, (davati ime) v. pod  davati"
imenski, prid.  koji se odnosi na ime
imenjak, im. m.  osoba koja ima isto ime kao i tko drugi
imenjakinja, im. ž.  žena koja ima isto ime kao i tko drugi
imigracija, im. ž.  1. v. useljeništvo 2. v. useljavanje 3. v. useljenje
imigrant, im. m.  v. useljenik
imigrantica, im. ž.  v. useljenica
imigrantičin, prid.  v. useljeničin
imigrantski, prid.  v. useljenički
imigrirati," gl. dvov. neprijel.  v. useliti se pod  useliti, useljavati se pod  useljavati"
imitacija, im. ž.  1. v. oponašanje 2. ono što je napravljeno po uzoru na izvornik [~ stare slike]; sin. kopija
imitiranje, im. s.  v. oponašanje
imitirati, gl. nesvrš. prijel.  v. oponašati
imovina," im. ž.  1. sve ono što tko ima, posjeduje kao svoje vlasništvo [steći imovinu] 2. skup dobara koja komu pripadaju [zajednička ~] ◇ nepokretna ~ imovina koja se ne može premjestiti s jednoga mjesta na drugo, npr. zemljišta i građevine; sin. nekretnina; pokretna ~ imovina koja se može premjestiti s jednoga mjesta na drugo, npr. vozila i uređaji; sin. pokretnina"
imperativ," im. m.  gram. glagolski način kojim se izriče zapovijed, poticaj, molba"
imperator, im. m.  1. pov. vrhovni vojni zapovjednik u starome Rimu 2. pren. apsolutni vladar
imperatorski, prid.  koji se odnosi na imperatore
imperfekt, im. m.  gram. prošlo nesvršeno glagolsko vrijeme
imperfektivni, prid.  v. nesvršeni pod  nesvršen
imperfektni, prid.  koji se odnosi na imperfekt [imperfektna osnova]
imperij, im. m.  v. carstvo
imperijalistički, prid.  koji se odnosi na imperijalizam [imperijalistička politika]
imperijalizam, im. m.  pol. težnja za nasilnim širenjem vlastitih granica prisvajanjem tuđih teritorija
implicitan," prid.  koji je razumljiv sam po sebi, koji nije izravno izražen; ant. eksplicitan, izričit"
imponirati," gl. dvov. neprijel.  uliti/ulijevati poštovanje, izazvati/izazivati divljenje"
import, im. m.  v. uvoz
impresija, im. ž.  v. dojam
impresionist, im. m.  sljedbenik impresionizma
impresionistica, im. ž.  sljedbenica impresionizma
impresionističin, prid.  koji pripada impresionistici
impresionistički, prid.  koji se odnosi na impresionizam [impresionističko slikarstvo]
impresionizam," im. m.  umj. umjetnički stil koji je nastao u francuskome slikarstvu sedamdesetih godina 19. stoljeća, a poslije se proširio i u druge likovne umjetnosti, književnost i glazbu, označuje ga slobodno i trenutačno izražavanje vlastitih dojmova"
improvizacija, im. ž.  1. ono što je načinjeno brzo i bez prethodne pripreme 2. glazb. stvaranje melodije bez prethodne pripreme
improvizirati," gl. dvov. prijel./neprijel.  1. učiniti/činiti što bez prethodne pripreme, preoblikovati/preobličivati što bez prethodne pripreme [~ nastup; ~ u donošenju odluka] 2. 〈neprijel.〉 glazb. stvoriti/stvarati melodiju bez prethodne pripreme [~ na klaviru]"
impuls," im. m.  1. v. poticaj 2. tehn. nagla i kratkotrajna promjena vrijednosti neke električne veličine, npr. napona ili struje 3. obračunska jedinica nekih usluga [telefonski ~]"
imućan," prid.  koji ima mnogo novca, dobara ili drugih vrijednosti [~ čovjek]; sin. bogat; ant. siromašan"
imućnost, im. ž.  osobina onoga koji je imućan
imun," prid.  1. med. koji ima imunost, koji je otporan na što 2. koji ne prihvaća ili ne primjećuje ono što je nepovoljno za njega [~ na ogovaranje kolega]"
imunitet, im. m.  1. v. imunost 2. prav. oslobađanje od primjene pojedinih pravnih propisa
imunost, im. ž.  1. med. sposobnost organizma da se suprotstavi uzročnicima zaraznih bolesti; sin. (imunitet) 2. osobina onoga koji ne prihvaća ili ne primjećuje ono što je nepovoljno za njega [~ na kritike]
inače," pril. 1. u ostalim slučajevima, u svim okolnostima osim postojećih [Ja ~ ne pušim.] 2. u protivnome, ako se ne ispuni zahtjev ili ne posluša naredba [Dođi, ~ ću otići.]"
inačica," im. ž.  drugi oblik iste stvari koji zadržava bitna svojstva izvornoga oblika; sin. (varijanta, verzija)"
inat, im. m.  nerazumno protivljenje čijoj volji ili mišljenju [učiniti što iz inata]
inatiti se, gl. nesvrš. povr.  nerazumno se protiviti čijoj volji ili mišljenju
incest, im. m.  v. rodoskvrnuće
inćun, im. m.  zool. morska riba plavozelenih leđa koja su plavom prugom odvojena od bijeloga trbuha
indeks," im. m.  1. v. kazalo 2. knjižica u kojoj se vodi evidencija o učenikovu ili studentovu pohađanju nastave, ocjenama, položenim ispitima i dr. 3. mat. broj koji se zbog razlikovanja dopisuje uz koje slovo 4. veličina koja pokazuje kakav je odnos među nekim veličinama"
indiferentan, prid.  v. ravnodušan
indiferentnost, im. ž.  v. ravnodušnost
indikativ, im. m.  gram. glagolski način kojim se izriče ili poriče tvrdnja
indikator," im. m.  1. v. izraz, pokazatelj, znak 2. tehn. uređaj koji bilježi kakvu pojavu ili uzajamne odnose više pojava; sin. pokazivač 3. kem. tvar koja mijenja boju ovisno o svojstvima otopine"
indirektan," prid.  v. neizravan, posredan"
individualan, prid.  koji je usmjeren na pojedinca
individualizacija," im. ž.  izdvajanje jednoga, jedinke ili pojedinosti prema osobitim svojstvima"
indonezijski, prid.  1. koji se odnosi na Indonezijce i Indoneziju 2. 〈u im. funkciji〉 〈jd. m.〉 jez. službeni jezik u Indoneziji i narodni jezik Indonezijaca
inducirati, gl. dvov. prijel.  1. provesti/provoditi indukciju 2. indukcijom izvesti/izvoditi zaključak; ant. deducirati 3. izazvati/izazivati kakvu reakciju
indukcija," im. ž.  fil. postupak kojim se iz pojedinačnih tvrdnja dolazi do pretpostavke o općoj tvrdnji; ant. dedukcija ◇ elektromagnetska ~ fiz. pojava pri kojoj na krajevima zavojnice ili vodljive petlje nastaje električni napon kao posljedica promjenljivoga magnetskog toka, temeljno načelo rada električnih motora i generatora; magnetska ~ fiz. veličina koja označuje gustoću magnetskoga toka u tvari ili zraku, mjeri se jedinicom tesla"
indukcijski, prid.  koji se odnosi na indukciju; ant. dedukcijski
induktor, im. m.  tehn. uređaj ili dio stroja koji stvara struju visokoga napona
indulgencija, im. ž.  pov. oprost grijeha koji je Katolička Crkva prodavala za novac
industrija," im. ž.  gospodarska djelatnost, strojna ili tvornička preradba sirovina i proizvodnja različitih roba u velikim količinama [tekstilna ~; teška ~]"
industrijalizacija, im. ž.  gosp. proces uvođenja i jačanja industrijske proizvodnje te povećanje udjela zaposlenih u industriji
industrijski, prid.  1. koji se odnosi na industriju 2. koji se proizvodi u industriji [~ proizvod]
inercija," im. ž.  1. v. tromost 2. fiz. svojstvo tijela, iskazano njegovom masom, da se odupire promjeni gibanja te ostane u stanju mirovanja ili jednolikoga pravocrtnog gibanja ako na njega djeluje sila"
inertan, prid.  v. trom
infarkt, im. m.  med. odumiranje tkiva zbog nagloga začepljenja dovodne krvne žile [moždani ~; srčani ~]
infekcija, im. ž.  v. zaraza
infekcijski, prid.  v. zarazni
inficirati, gl. dvov. prijel.  v. zaraziti
infiks, im. m.  gram. tvorbena jedinica koja se umeće u osnovu
infinitiv, im. m.  gram. neodređeni glagolski oblik u kojemu se glagoli obično navode u rječniku
inflacija, im. ž.  1. gosp. rast opće razine cijena i smanjenje vrijednosti novca [stopa inflacije]; ant. deflacija 2. pren. povećanje broja koga ili čega uz smanjenje vrijednosti ili važnosti [~ nagrada; ~ književnika]
inflacijski, prid.  koji se odnosi na inflaciju [inflacijska kriza]; ant. deflacijski
inflatoran, prid.  koji potiče inflaciju; ant. deflatoran
influenca, im. ž.  v. gripa
informacija, im. ž.  1. svojstvo podatka kojim se smanjuje neodređenost sustava 2. v. obavijest 3. v. podatak
informacijski, prid.  koji se odnosi na informacije [informacijska tehnologija; informacijsko doba; informacijsko društvo]
informatičar, im. m.  stručnjak koji se bavi informatikom
informatičarev, prid.  koji pripada informatičaru; sin. informatičarov
informatičarka, im. ž.  stručnjakinja koja se bavi informatikom
informatičarov, prid.  usp. informatičarev
informatički, prid.  koji se odnosi na informatiku [informatičko obrazovanje]
informatika," im. ž.  znanost koja se bavi proučavanjem rada s podatcima na računalima kako bi se oni mogli brže i djelotvornije upotrijebiti pri donošenju odluka u gospodarstvu, znanosti i tehnici"
informirati," gl. dvov. prijel.  1. v. obavijestiti 2. v. obavješćivati, obavještavati • informírati se 〈povr.〉 1. zatražiti/tražiti obavijesti 2. dobiti/dobivati obavijesti"
infracr̀ven, prid.  koji je izvan vidljivoga spektra
infragrijalica, im. ž.  grijalica koja grije zračenjem infracrvenih toplinskih zraka
infrastruktura, im. ž.  tvarna podloga koja omogućuje odvijanje društvenoga i gospodarskoga života
infrastrukturni, prid.  koji se odnosi na infrastrukturu
infuzija, im. ž.  med. unošenje veće količine tekućine kroz venu u organizam kako bi se nadoknadio njezin gubitak
ing., kratica za inženjer; sin. (inž.)
ini," prid.  koji ne pripadaju skupini kojoj pripada govoritelj ili skupini o kojoj je riječ [govoriti pred inima; Doći će i ~.]; sin. drugi, ostali"
inicijacija, im. ž.  uvođenje novih članova u vjersku zajednicu ili tajno društvo
inicijal, im. m.  1. početno slovo imena ili prezimena 2. u starim rukopisima i tisku likovno istaknuto slovo koje označuje početak novoga odlomka
